12.84512,12.84512,21.4103056
12.8753,12.8754,17.16481
8.80864,8.80862,13.14252
8.80881,13.14147,8.80863
13.02001,13.02001,8.70799
13.01997,8.70817,13.01988
8.66283,8.66282,21.71854
8.66274,21.7187,8.66274
21.38217,21.38206,8.56036
21.38231,8.56027,21.38229
8.71534,8.71529,17.42685
8.71538,17.42659,8.71535
17.18483,8.60631,17.18484
17.18484,17.18486,8.60633
